ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Kier_index,InchiKey
MC-4263,CHEMBL4462230,    ,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,9.4,10^-6 cm/s,Papp AB,-5.027,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CC1CCOc2ccccc2C(=O)Nc2cccc(n2)CN(C)C1,0.215,0.215,4,3,3.011,349.394,6,1,26,19,0.263,81.93,0,4.348,JHLDGTLZDAJJHT-CYBMUJFWSA-N
MC-4265,CHEMBL4469413,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,5.7,10^-6 cm/s,Papp AB,-5.244,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CN1CCCCOc2ccc(F)cc2C(=O)Nc2cccc(n2)C1,0.215,0.215,4,3,2.904,353.357,6,1,26,18,0.222,81.93,0,4.303,WZAVJOVXKFCADI-UHFFFAOYSA-N
MC-4266,CHEMBL4470285,    ,O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,3.8,10^-6 cm/s,Papp AB,-5.42,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,13,1,0,1,C1=NCNCCCOCCCNC1,CN1CCCOc2ccccc2C(=O)Nc2cccc(n2)C1,0.231,0.231,4,3,2.375,321.34,6,1,24,17,0.176,81.93,0,3.662,ZWAJXTZDBJPROT-UHFFFAOYSA-N
MC-4268,CHEMBL4473364,    ,CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,0.5,10^-6 cm/s,Papp AB,-6.301,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCNCCCOCCCCNC1,CN1CCCCOc2ccc(S)cc2C(=O)Nc2cccc(n2)C1,0.215,0.215,4,3,2.169,413.459,8,1,29,19,0.263,116.07,1,5.014,OFDCLFNYWAGEEP-UHFFFAOYSA-N
MC-4269,CHEMBL4475667,    ,Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,1.7,10^-6 cm/s,Papp AB,-5.77,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCNCCCOCCCCNC1,C=C(C)c1ccc2c(c1)C(=O)Nc1cccc(n1)CN(C)CCCCO2,0.215,0.215,5,4,3.166,415.457,8,1,31,22,0.227,99.75,1,4.91,OQSJGBSQFMXXBF-UHFFFAOYSA-N
MC-4272,CHEMBL4514925,    ,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,6.4,10^-6 cm/s,Papp AB,-5.194,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CC1CCCOc2ccccc2C(=O)Nc2cccc(n2)CN1C,0.215,0.215,4,3,3.326,349.394,6,1,26,19,0.263,81.93,0,4.348,LZTAURWQYWWPLU-ZDUSSCGKSA-N
MC-4284,CHEMBL4537756,    ,C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,8.4,10^-6 cm/s,Papp AB,-5.076,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CC1CCCOc2ccccc2C(=O)Nc2cccc(n2)CN1C,0.215,0.215,4,3,3.326,349.394,6,1,26,19,0.263,81.93,0,4.348,LZTAURWQYWWPLU-CYBMUJFWSA-N
MC-4287,CHEMBL4542440,    ,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,3.6,10^-6 cm/s,Papp AB,-5.444,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CC1CCOc2ccccc2C(=O)Nc2cccc(n2)CN(C)C1,0.215,0.215,4,3,3.15,367.384,6,1,27,19,0.263,81.93,0,4.535,XWSVTTAELHOERS-GFCCVEGCSA-N
MC-4288,CHEMBL4544934,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,5.9,10^-6 cm/s,Papp AB,-5.229,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CN1CCCCOc2ccccc2C(=O)Nc2cccc(n2)C1,0.215,0.215,6,3,2.602,432.484,8,1,32,23,0.391,94.4,1,4.567,PRUJNFMDYCFTPX-UHFFFAOYSA-N
MC-4290,CHEMBL4548492,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,1.6,10^-6 cm/s,Papp AB,-5.796,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CN1CCCCOc2ccccc2C(=O)Nc2cccc(n2)C1,0.215,0.215,5,3,2.602,420.473,8,1,31,22,0.364,94.4,1,5.489,CLYLOFYPUGPSDI-UHFFFAOYSA-N
MC-4292,CHEMBL4561768,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,8,10^-6 cm/s,Papp AB,-5.097,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CN1CCCCOc2ccccc2C(=O)Nc2cccc(n2)C1,0.215,0.215,4,3,2.765,335.367,6,1,25,18,0.222,81.93,0,4.118,JIGAPEBDOSQETE-UHFFFAOYSA-N
MC-4294,CHEMBL4562269,    ,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,4.5,10^-6 cm/s,Papp AB,-5.347,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CC1CCCOc2ccccc2C(=O)Nc2cccc(n2)CN1C,0.215,0.215,4,3,3.465,367.384,6,1,27,19,0.263,81.93,0,4.535,YWZMDKLWMFIBSN-LBPRGKRZSA-N
MC-4296,CHEMBL4565615,    ,C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,4.6,10^-6 cm/s,Papp AB,-5.337,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCNCCCOCCCCNC1,CC1CCCN(C)Cc2cccc(n2)NC(=O)c2ccccc2O1,0.215,0.215,4,3,3.154,349.394,6,1,26,19,0.263,81.93,0,4.348,RLJLYJODLXFSPU-ZDUSSCGKSA-N
MC-4298,CHEMBL4569388,    ,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,0.9,10^-6 cm/s,Papp AB,-6.046,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCNCCCOCCCCNC1,CN1CCCCOc2ccccc2C(=O)Nc2cccc(n2)C1,0.215,0.215,5,4,3.259,415.457,8,1,31,22,0.227,99.75,1,4.91,KDVGNMZWBQXLHL-UHFFFAOYSA-N
MC-4304,CHEMBL4590290,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,8,10^-6 cm/s,Papp AB,-5.097,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CN1CCCCOc2ccccc2C(=O)Nc2cccc(n2)C1,0.215,0.215,4,3,2.904,353.357,6,1,26,18,0.222,81.93,0,4.303,ZWGAMHPQDKNAGC-UHFFFAOYSA-N
MC-4305,CHEMBL4590759,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(Br)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(Br)cc21,0.7,10^-6 cm/s,Papp AB,-6.155,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,CN1CCCCOc2ccc(Br)cc2C(=O)Nc2cccc(n2)C1,0.215,0.215,4,3,3.528,414.263,6,1,26,18,0.222,81.93,0,4.659,PCXKTPCUDYZJQY-UHFFFAOYSA-N
MC-4306,CHEMBL4591648,    ,C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,0.5,10^-6 cm/s,Papp AB,-6.301,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0,1,C1=NCCNCCCCOCCCN1,C=C(C)c1ccc2c(c1)C(=O)Nc1cccc(n1)CN(C)CC(C)CCO2,0.215,0.215,5,4,3.575,504.57,9,1,37,26,0.346,102.99,4,6.953,KJXWPROLOCNBKX-QGZVFWFLSA-N
MC-4308,CHEMBL4646085,    ,C[C@H]1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@H]1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,1.8,10^-6 cm/s,Papp AB,-5.745,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side in MDCK-MDR1 cells transfected with human p-gp,https://doi.org/10.1021/acsmedchemlett.9b00611,ChEMBL,10.1021/acsmedchemlett.9b00611,"(Xin et al., 2020)",2020,14,1,0,1,C1=NCCNCCCCOCCCN1,C=C1COCCCC(C)N(C)Cc2cccc(n2)NC1=O,0.215,0.215,4,3,2.06,353.386,8,1,26,17,0.353,99.75,0,4.114,JNTRRDGKMKNYAI-NSHDSACASA-N
MC-4340,CHEMBL5075025,    ,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)NCc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)NCc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.1,10^-6 cm/s,Papp AB,-7,Log Papp AB,MDCK,Apparent permeability across apical to basolateral side in MDCKII-MDR1 measured after 1 hrs by LC-MS/MS method,https://doi.org/10.1021/acs.jmedchem.1c00327,ChEMBL,10.1021/acs.jmedchem.1c00327,"(Kostrun et al., 2021)",2021,17,2,1,3,C1CCCCNCCCNCCNCCCC1,CCOC(CC(C)O)OC1CC(=O)NC(C)C(=O)NC(Cc2ccccc2)CC(=O)N(C)CC(C)CC(C)(O)C(OC2CCCC(C)O2)C1C,0.353,0.53,6,3,5.566,1178.907,14,8,83,62,0.629,258.82,16,23.932,DZAOGZJZZFASRR-KVUSFWMISA-N
MC-4350,CHEMBL5082420,    ,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(C)=O)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(C)=O)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.6,10^-6 cm/s,Papp AB,-6.222,Log Papp AB,MDCK,Apparent permeability across apical to basolateral side in MDCKII-MDR1 measured after 1 hrs by LC-MS/MS method,https://doi.org/10.1021/acs.jmedchem.1c00327,ChEMBL,10.1021/acs.jmedchem.1c00327,"(Kostrun et al., 2021)",2021,17,2,1,3,C1CCCCNCCCNCCNCCCC1,CCOC(CC(C)O)OC1CC(=O)NC(C)C(=O)NC(Cc2ccccc2)CC(=O)N(C)CC(C)CC(C)(O)C(OC2CCCC(C)O2)C1C,0.353,0.53,5,2,4.203,1087.794,14,7,76,56,0.696,246.79,14,22.271,DZSLHHNKTHQXBQ-QJTUDHFXSA-N
MC-4362,CHEMBL5091151,    ,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Cc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Cc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.8,10^-6 cm/s,Papp AB,-6.097,Log Papp AB,MDCK,Apparent permeability across apical to basolateral side in MDCKII-MDR1 measured after 1 hrs by LC-MS/MS method,https://doi.org/10.1021/acs.jmedchem.1c00327,ChEMBL,10.1021/acs.jmedchem.1c00327,"(Kostrun et al., 2021)",2021,17,2,1,3,C1CCCCNCCCNCCNCCCC1,CCOC(CC(C)O)OC1CC(=O)NC(C)C(=O)NC(Cc2ccccc2)CC(=O)N(C)CC(C)CC(C)(O)C(OC2CCCC(C)O2)C1C,0.353,0.53,6,3,5.426,1163.892,14,7,82,62,0.629,246.79,16,23.499,VNLPQMPZBKMSNG-VDQMOLMXSA-N
MC-4364,CHEMBL5094466,    ,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Nc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Nc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.3,10^-6 cm/s,Papp AB,-6.523,Log Papp AB,MDCK,Apparent permeability across apical to basolateral side in MDCKII-MDR1 measured after 1 hrs by LC-MS/MS method,https://doi.org/10.1021/acs.jmedchem.1c00327,ChEMBL,10.1021/acs.jmedchem.1c00327,"(Kostrun et al., 2021)",2021,17,2,1,3,C1CCCCNCCCNCCNCCCC1,CCOC(CC(C)O)OC1CC(=O)NC(C)C(=O)NC(Cc2ccccc2)CC(=O)N(C)CC(C)CC(C)(O)C(OC2CCCC(C)O2)C1C,0.353,0.53,6,3,5.888,1164.88,14,8,82,61,0.623,258.82,15,23.319,ICPXLIMMNURILH-SBAMXTJPSA-N
MC-4414,CHEMBL589368,    ,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cccc(c3)C(=O)N2)c1,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cccc(c3)C(=O)N2)c1,2,10^-6 cm/s,Papp AB,-5.699,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNCC=CCNCCC1,CC1Cc2cccc(c2)OCCCCNc2cccc(c2)C(=O)N1,0.188,0.188,4,3,4.886,501.671,5,4,37,31,0.387,82.62,6,9.576,QMDCLYWXGCPUJX-XZWHSSHBSA-N
MC-4415,CHEMBL589369,    ,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,1.3,10^-6 cm/s,Papp AB,-5.886,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=CCOCCCCOCC=CCNCC1,CC=CC1=CCOCCCCOc2cccc(c2)CC(C)NC1=O,0.188,0.188,4,3,4.557,517.67,6,3,38,31,0.419,92.71,6,9.734,TVDHOONBSNHWKJ-URLMMPGGSA-N
MC-4417,CHEMBL591546,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,0.16,10^-6 cm/s,Papp AB,-6.796,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,4,3,5.033,545.724,6,4,40,33,0.424,91.85,8,10.979,QIDWHGYCMKSPBT-AJQTZOPKSA-N
MC-4418,CHEMBL591547,    ,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC(C)c1cccc(C(C)C)c1)NC2=O,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC(C)c1cccc(C(C)C)c1)NC2=O,1.3,10^-6 cm/s,Papp AB,-5.886,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=CCOCCCCOCC=CCNCC1,CC=CC1=CCOCCCCOc2cccc(c2)CC(C)NC1=O,0.188,0.188,4,3,5.118,531.697,6,3,39,32,0.438,92.71,6,9.955,WRDFTFAHALVDPT-XSJQRQGXSA-N
MC-4419,CHEMBL594709,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(CF)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(CF)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,3.8,10^-6 cm/s,Papp AB,-5.42,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,4,3,5.717,591.768,6,4,43,35,0.457,91.85,8,11.563,DDKJURVNAYNPKH-LJTKZVQESA-N
MC-4420,CHEMBL594903,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(COC)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(COC)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,1.3,10^-6 cm/s,Papp AB,-5.886,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,4,3,5.394,603.804,7,4,44,36,0.472,101.08,9,12.203,KEWIBIGKBFEKRG-DWJMSNRFSA-N
MC-4421,CHEMBL595016,    ,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,0.95,10^-6 cm/s,Papp AB,-6.022,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,CC1Cc2cccc(c2)OCCCCNc2cccc(c2)C(=O)N1,0.188,0.188,4,3,5.062,636.859,7,4,45,35,0.457,120.0,10,12.268,HWLAFZXKYIUVHI-SZAHLOSFSA-N
MC-4422,CHEMBL595065,    ,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cc(cc(N4C=COC4)c3)C(=O)N2)c1,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cc(cc(N4C=COC4)c3)C(=O)N2)c1,0.11,10^-6 cm/s,Papp AB,-6.959,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,CC1Cc2cccc(c2)OCCCCNc2cccc(c2)C(=O)N1,0.188,0.188,5,3,5.152,570.734,7,4,42,34,0.382,95.09,7,10.001,AKKRZBQIPILXBF-JHOUSYSJSA-N
