ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-3584,BRD-K42582719,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@H](C)N(Cc4cccnc4)C[C@@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@H](C)N(Cc2cccnc2)C[C@@H]1C,27.12,10^-6 cm/s,Papp BA,-4.567,Log Papp BA,27.12,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,C=CC=C(C)CN1CCC(O)CN(C)C(=O)c2ccccc2OCC1C,0.0,0.251,4,2,3.436,480.609,6,1,35,27,0.519,84.0,5,0,0,8.028,BREVZCHILCNKPX-MHPIHPPYSA-N
MC-3585,BRD-K39875431,    ,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(Cc4cccnc4)C[C@@H]1C,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(Cc2cccnc2)C[C@@H]1C,27.16,10^-6 cm/s,Papp BA,-4.566,Log Papp BA,27.16,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,C=CC=C(C)CN1CCC(O)CN(C)C(=O)c2ccccc2OCC1C,0.0,0.251,4,2,3.436,480.609,6,1,35,27,0.519,84.0,5,0,0,8.028,QPDWGISQAKGQPR-MHPIHPPYSA-N
MC-3586,BRD-K85597506,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3c(C)onc3C)cc2OC[C@@H](C)N(C)C[C@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3c(C)noc3C)cc2OC[C@@H](C)N(C)C[C@H]1C,2.11,10^-6 cm/s,Papp BA,-5.676,Log Papp BA,2.11,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,3,2,3.371,473.574,7,2,34,24,0.542,109.17,3,0,0,8.162,KCDFBMJFIMZSPM-PZPWOCDFSA-N
MC-3587,BRD-K17127606,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3c(C)onc3C)cc2OC[C@@H](C)N(C)C[C@@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3c(C)noc3C)cc2OC[C@@H](C)N(C)C[C@@H]1C,6.15,10^-6 cm/s,Papp BA,-5.211,Log Papp BA,6.15,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,3,2,3.371,473.574,7,2,34,24,0.542,109.17,3,0,0,8.162,KCDFBMJFIMZSPM-ZSDSOXJFSA-N
MC-3588,BRD-K60961441,    ,CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3F)ccc2OC[C@H](C)NC[C@H]1C,CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3F)ccc2OC[C@H](C)NC[C@H]1C,20.62,10^-6 cm/s,Papp BA,-4.686,Log Papp BA,20.62,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1,0.0,0.251,3,2,2.72,479.574,6,2,33,23,0.435,96.97,4,0,0,7.933,OBJQMGMEOLCCIR-XFQAVAEZSA-N
MC-3589,BRD-K73307873,    ,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3ccccc3F)cc2OC[C@H](C)NC[C@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3ccccc3F)cc2OC[C@H](C)NC[C@H]1C,17.16,10^-6 cm/s,Papp BA,-4.765,Log Papp BA,17.16,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1,0.0,0.251,3,2,2.72,479.574,6,2,33,23,0.435,96.97,4,0,0,7.933,DHNAZJFKQHWVTC-XFQAVAEZSA-N
MC-3590,BRD-K74401142,    ,CCCNC(=O)Nc1ccc2C(=O)N(C)C[C@H](OC)[C@@H](C)CN([C@@H](C)COc2c1)C(=O)C3CCC3,CCCNC(=O)Nc1ccc2c(c1)OC[C@H](C)N(C(=O)C1CCC1)C[C@H](C)[C@@H](OC)CN(C)C2=O,27.89,10^-6 cm/s,Papp BA,-4.555,Log Papp BA,27.89,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CCCN1CC(C)C(O)CN(C)C(=O)c2ccccc2OCC1C,0.0,0.251,3,1,3.351,488.629,5,2,35,26,0.654,100.21,5,0,0,9.369,GGELQNATMVVRDT-BSRJHKFKSA-N
MC-3591,BRD-K97860391,    ,CCCNC(=O)Nc1ccc2OC[C@H](C)N(C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC)C(=O)C3CCC3,CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(C(=O)C1CCC1)[C@@H](C)CO2,25.47,10^-6 cm/s,Papp BA,-4.594,Log Papp BA,25.47,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CCCN1CC(C)C(O)CN(C)C(=O)c2ccccc2OCC1C,0.0,0.251,3,1,3.351,488.629,5,2,35,26,0.654,100.21,5,0,0,9.369,RVQRGLWBRFNOOD-BSRJHKFKSA-N
MC-3592,BRD-K49659981,    ,CCCN1C[C@@H](C)[C@H](CN(C)C(=O)c2cc(NC(=O)c3ccccc3)ccc2OC[C@@H]1C)OC,CCCN1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)c3ccccc3)ccc2OC[C@@H]1C,41.96,10^-6 cm/s,Papp BA,-4.377,Log Papp BA,41.96,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1CN(C)C(C)COc2ccccc2C(=O)N(C)CC1O,0.0,0.251,3,2,4.155,467.61,5,1,34,27,0.481,71.11,5,0,0,9.072,SWHZQECMUFTZAT-RNHFSVANSA-N
MC-3593,BRD-K79861049,    ,CCCN1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc(NC(=O)c3ccccc3)cc2OC[C@@H]1C)OC,CCCN1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3ccccc3)cc2OC[C@@H]1C,46.16,10^-6 cm/s,Papp BA,-4.336,Log Papp BA,46.16,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1CN(C)C(C)COc2ccccc2C(=O)N(C)CC1O,0.0,0.251,3,2,4.155,467.61,5,1,34,27,0.481,71.11,5,0,0,9.072,MQFSDIHVRAKUPD-RNHFSVANSA-N
MC-3594,BRD-K30992744,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C)cc2OC[C@H](C)N(Cc3cc(F)ccc3F)C[C@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@H](C)N(Cc2cc(F)ccc2F)C[C@H]1C,38,10^-6 cm/s,Papp BA,-4.42,Log Papp BA,38.0,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1Cc1ccccc1,0.0,0.251,3,2,3.929,489.563,5,1,35,26,0.462,71.11,4,0,0,8.798,BJYPLSOQEPUFOR-YPBQGGFRSA-N
MC-3595,BRD-K11577431,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C)cc2OC[C@H](C)N(Cc3cc(F)ccc3F)C[C@@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@H](C)N(Cc2cc(F)ccc2F)C[C@@H]1C,24.95,10^-6 cm/s,Papp BA,-4.603,Log Papp BA,24.95,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1Cc1ccccc1,0.0,0.251,3,2,3.929,489.563,5,1,35,26,0.462,71.11,4,0,0,8.798,BJYPLSOQEPUFOR-TZPNTHKFSA-N
MC-3596,BRD-K86281056,    ,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,51.82,10^-6 cm/s,Papp BA,-4.286,Log Papp BA,51.82,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,3,2,2.979,561.627,8,1,38,24,0.583,106.0,6,0,0,9.312,HCYRYXOVPYSSBC-FIKGOQFSSA-N
MC-3597,BRD-K51931209,    ,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@H]1C,35.78,10^-6 cm/s,Papp BA,-4.446,Log Papp BA,35.78,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,3,2,2.979,561.627,8,1,38,24,0.583,106.0,6,0,0,9.312,HCYRYXOVPYSSBC-WWMYMODYSA-N
MC-3598,BRD-K44119437,    ,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc4OCOc4c3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,12.71,10^-6 cm/s,Papp BA,-4.896,Log Papp BA,12.71,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,4,2,4.426,565.589,7,1,40,28,0.5,89.57,5,0,0,9.092,RXVPCSLMNQSOJP-DPOKWSEZSA-N
MC-3599,BRD-K10885227,    ,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc4OCOc4c3)ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc4c(c3)OCO4)ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,11.45,10^-6 cm/s,Papp BA,-4.941,Log Papp BA,11.45,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,4,2,4.426,565.589,7,1,40,28,0.5,89.57,5,0,0,9.092,CKIPTAGVZVFLGB-DPOKWSEZSA-N
MC-3600,BRD-K12396271,    ,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)Nc4c(C)onc4C,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OC[C@@H](C)N(C(=O)Nc2c(C)noc2C)C[C@H]1C,24.05,10^-6 cm/s,Papp BA,-4.619,Log Papp BA,24.05,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,4,3,5.627,613.115,7,3,43,30,0.4,138.27,4,0,0,10.146,CNFQIZJMIVHXMW-KABRZNFWSA-N
MC-3601,BRD-K63787803,    ,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OC[C@@H](C)N(C[C@@H]1C)C(=O)Nc4c(C)onc4C,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OC[C@@H](C)N(C(=O)Nc2c(C)noc2C)C[C@@H]1C,22.51,10^-6 cm/s,Papp BA,-4.648,Log Papp BA,22.51,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,4,3,5.627,613.115,7,3,43,30,0.4,138.27,4,0,0,10.146,CNFQIZJMIVHXMW-DFXHWTJYSA-N
MC-3602,BRD-K32066553,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2OC[C@@H](C)N(C[C@H]1C)C(=O)Nc4c(C)onc4C,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2OC[C@@H](C)N(C(=O)Nc2c(C)noc2C)C[C@H]1C,26.45,10^-6 cm/s,Papp BA,-4.578,Log Papp BA,26.45,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,4,3,5.627,613.115,7,3,43,30,0.4,138.27,4,0,0,10.146,YVANROYHCNRIDZ-KABRZNFWSA-N
MC-3603,BRD-K86300769,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)Nc4c(C)onc4C,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2OC[C@@H](C)N(C(=O)Nc2c(C)noc2C)C[C@@H]1C,45.79,10^-6 cm/s,Papp BA,-4.339,Log Papp BA,45.79,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,4,3,5.627,613.115,7,3,43,30,0.4,138.27,4,0,0,10.146,YVANROYHCNRIDZ-DFXHWTJYSA-N
MC-3604,BRD-K01252901,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@H](C)N(Cc3ccc(cc3)c4ccccn4)C[C@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@H](C)N(Cc2ccc(-c3ccccn3)cc2)C[C@H]1C,17.53,10^-6 cm/s,Papp BA,-4.756,Log Papp BA,17.53,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC=CC=Cc1ccc(CN2CCC(O)CN(C)C(=O)c3ccccc3OCC2C)cc1,0.0,0.251,4,3,5.285,573.738,6,2,42,33,0.424,96.03,6,0,0,10.545,ZZABROJKHAHASK-OXYPMYLPSA-N
MC-3605,BRD-K27858373,    ,COCC(=O)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@@H]1C)OC,COCC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@@H]1C,54.14,10^-6 cm/s,Papp BA,-4.266,Log Papp BA,54.14,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1CN(C)C(C)COc2ccccc2C(=O)N(C)CC1O,0.0,0.251,3,2,2.927,527.618,7,1,38,28,0.464,106.64,6,0,0,10.089,YQOYUVQVCGNRJC-WYEJZRMESA-N
MC-3606,BRD-K73969578,    ,COCC(=O)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@H]1C)OC,COCC(=O)N1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@H]1C,32.47,10^-6 cm/s,Papp BA,-4.489,Log Papp BA,32.47,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1CN(C)C(C)COc2ccccc2C(=O)N(C)CC1O,0.0,0.251,3,2,2.927,527.618,7,1,38,28,0.464,106.64,6,0,0,10.089,YQOYUVQVCGNRJC-CEYNDMKZSA-N
MC-3607,BRD-K09472198,    ,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2OC[C@@H](C)NC[C@@H]1C,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2OC[C@@H](C)NC[C@@H]1C,28.8,10^-6 cm/s,Papp BA,-4.541,Log Papp BA,28.8,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1,0.0,0.251,3,2,4.078,474.989,5,3,33,24,0.417,91.93,3,0,0,8.545,VSNOTZHHPOMKDC-DMPWYTOCSA-N
MC-3608,BRD-K57140889,    ,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3cccc(Cl)c3)ccc2OC[C@@H](C)NC[C@@H]1C,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3cccc(Cl)c3)ccc2OC[C@@H](C)NC[C@@H]1C,10.06,10^-6 cm/s,Papp BA,-4.997,Log Papp BA,10.06,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1,0.0,0.251,3,2,4.078,474.989,5,3,33,24,0.417,91.93,3,0,0,8.545,WJKSFTDVZIMVMK-DMPWYTOCSA-N
MC-3609,BRD-K26543702,    ,CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,51,10^-6 cm/s,Papp BA,-4.292,Log Papp BA,51.0,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,2,1,3.749,563.561,6,1,37,22,0.682,88.18,6,0,0,10.1,BYLLLMVPWHFWDU-SPYBWZPUSA-N
MC-3610,BRD-K57961612,    ,CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,34.95,10^-6 cm/s,Papp BA,-4.457,Log Papp BA,34.95,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,2,1,3.749,563.561,6,1,37,22,0.682,88.18,6,0,0,10.1,OAHLJUNACLXZLI-CLCXKQKWSA-N
MC-3611,BRD-K70605636,    ,CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,84.29,10^-6 cm/s,Papp BA,-4.074,Log Papp BA,84.29,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,2,1,3.749,563.561,6,1,37,22,0.682,88.18,6,0,0,10.1,OAHLJUNACLXZLI-SPYBWZPUSA-N
MC-3612,BRD-K32253331,    ,CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@H]1C,CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@H]1C,43.42,10^-6 cm/s,Papp BA,-4.362,Log Papp BA,43.42,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1C,0.0,0.251,2,1,3.749,563.561,6,1,37,22,0.682,88.18,6,0,0,10.1,OAHLJUNACLXZLI-ZRGWGRIASA-N
MC-3613,BRD-K95662022,    ,CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)C)ccc2OC[C@@H](C)N(C[C@H]1C)S(=O)(=O)CC(F)(F)F,CO[C@@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H](C)N(S(=O)(=O)CC(F)(F)F)C[C@H]1C,25.28,10^-6 cm/s,Papp BA,-4.597,Log Papp BA,25.28,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1S,0.0,0.251,2,1,1.756,545.602,7,1,35,20,0.65,122.32,5,0,0,9.06,OBMSZFOTPFIPJT-HBUWYVDXSA-N
MC-3614,BRD-K83121797,    ,CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)C)cc2OC[C@@H](C)N(C[C@H]1C)S(=O)(=O)CC(F)(F)F,CO[C@@H]1CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@@H](C)N(S(=O)(=O)CC(F)(F)F)C[C@H]1C,23.23,10^-6 cm/s,Papp BA,-4.634,Log Papp BA,23.23,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1COc2ccccc2C(=O)N(C)CC(O)CCN1S,0.0,0.251,2,1,1.756,545.602,7,1,35,20,0.65,122.32,5,0,0,9.06,VQJJHIQYBNZNQX-HBUWYVDXSA-N
MC-3615,BRD-K90960272,    ,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@H](C)N(Cc4cccnc4)C[C@@H]1C,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@H](C)N(Cc2cccnc2)C[C@@H]1C,32.36,10^-6 cm/s,Papp BA,-4.49,Log Papp BA,32.36,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,C=CC=C(C)CN1CCC(O)CN(C)C(=O)c2ccccc2OCC1C,0.0,0.251,4,2,3.453,524.662,7,1,38,29,0.552,93.23,5,0,0,9.711,WKDBULKSLWTRKP-IZVMNLJQSA-N
MC-3616,BRD-K55896007,    ,COCC(=O)Nc1ccc2C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(Cc3ccccc3OC)[C@H](C)COc2c1,COCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccccc1OC)C[C@H](C)[C@H](OC)CN(C)C2=O,50.6,10^-6 cm/s,Papp BA,-4.296,Log Papp BA,50.6,Caco-2,Papp (B-A),https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,12,0,1,1,C1CCNCCOCCCNC1,CC1CN(Cc2ccccc2)C(C)COc2ccccc2C(=O)N(C)CC1O,0.0,0.251,3,2,3.286,513.635,7,1,37,28,0.5,89.57,7,0,0,10.31,QLZPZBLSBLKARK-OUDXUNEISA-N
